stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms
stage6,south,6,23.0,128.500,105.500,walk,13583,2601,5.5098
stage6,south,6,22.0,128.500,106.500,walk,13583,2601,1.5385
stage6,south,6,21.0,128.500,107.500,walk,13583,2601,1.2232
stage6,south,6,20.0,128.500,108.500,walk,13583,2601,1.1259
stage6,south,6,19.0,128.500,109.500,walk,13583,2601,1.1460
stage6,south,6,18.0,128.500,110.500,walk,13583,2601,1.1274
stage6,south,6,17.0,128.500,111.500,walk,13583,2601,1.1149
stage6,south,6,16.0,128.500,112.500,walk,13583,2550,1.1411
stage6,south,6,15.0,128.500,113.500,walk,13583,2601,5.2494
stage6,south,6,14.0,128.500,114.500,walk,13583,2601,1.6176
stage6,south,6,13.0,128.500,115.500,walk,13583,2601,1.2780
stage6,south,6,12.0,128.500,116.500,walk,13583,2601,1.1306
stage6,south,6,11.0,128.500,117.500,walk,13583,2601,1.1411
stage6,south,6,10.0,128.500,118.500,walk,13583,2601,1.1155
stage6,south,6,9.0,128.500,119.500,walk,13583,2601,1.1129
stage6,south,6,8.0,128.500,120.500,walk,13583,2550,1.1264
stage6,south,6,7.0,128.500,121.500,walk,13583,2601,4.8044
stage6,south,6,6.0,128.500,122.500,walk,13583,2601,1.7992
stage6,south,6,5.0,128.500,123.500,walk,13583,2601,1.6834
stage6,south,6,4.0,128.500,124.500,walk,13583,2601,1.3051
stage6,south,6,3.0,128.500,125.500,walk,13583,2601,1.3048
stage6,south,6,2.0,128.500,126.500,walk,13583,2601,1.2018
stage6,south,6,1.0,128.500,127.500,walk,13583,2601,1.1403
stage6,south,6,0.0,128.500,128.500,walk,13583,2550,1.1341
stage6,west,3,1.0,127.500,128.500,walk,12982,2550,0.6889
stage6,west,3,2.0,126.500,128.500,walk,13111,2601,5.8192
stage6,west,3,3.0,125.500,128.500,walk,13240,2601,1.3570
stage6,west,3,4.0,124.500,128.500,walk,13369,2601,1.0570
stage6,west,3,5.0,123.500,128.500,walk,13441,2601,0.9865
stage6,west,3,6.0,122.500,128.500,walk,13479,2601,0.8864
stage6,west,3,7.0,121.500,128.500,walk,13505,2601,1.0935
stage6,west,3,8.0,120.500,128.500,walk,13523,2601,0.9722
stage6,west,3,9.0,119.500,128.500,walk,13535,2550,1.0520
stage6,west,3,10.0,118.500,128.500,walk,13545,2601,6.4809
stage6,west,3,11.0,117.500,128.500,walk,13553,2601,1.2952
stage6,west,3,12.0,116.500,128.500,walk,13559,2601,1.2076
stage6,west,3,13.0,115.500,128.500,walk,13563,2601,1.1263
stage6,west,3,14.0,114.500,128.500,walk,13567,2601,1.2648
stage6,west,3,15.0,113.500,128.500,walk,13569,2601,1.0713
stage6,west,3,16.0,112.500,128.500,walk,13571,2601,0.9211
stage6,west,3,17.0,111.500,128.500,walk,13573,2550,1.0572
stage6,west,3,18.0,110.500,128.500,walk,13575,2601,6.5657
stage6,west,3,19.0,109.500,128.500,walk,13577,2601,1.3966
stage6,west,3,20.0,108.500,128.500,walk,13579,2601,1.4327
stage6,west,3,21.0,107.500,128.500,walk,13581,2601,1.0894
stage6,west,3,22.0,106.500,128.500,walk,13583,2601,1.1374
stage6,west,3,23.0,105.500,128.500,walk,13583,2601,1.0257
stage6,west,3,24.0,104.500,128.500,walk,13583,2601,1.2522
stage6,west,3,25.0,103.500,128.500,walk,13583,2550,1.4361
stage6,west,3,26.0,102.500,128.500,walk,13583,2601,7.1689
stage6,west,3,27.0,101.500,128.500,walk,13583,2601,1.6130
stage6,west,3,28.0,100.500,128.500,walk,13583,2601,1.5199
stage6,west,3,29.0,99.500,128.500,walk,13583,2601,1.3364
stage6,west,3,30.0,98.500,128.500,walk,13583,2601,1.3032
stage6,west,3,31.0,97.500,128.500,walk,13583,2601,1.1334
stage6,west,3,32.0,96.500,128.500,walk,13583,2601,1.0071
stage6,west,3,33.0,95.500,128.500,walk,13583,2550,1.0061
stage6,west,3,34.0,94.500,128.500,walk,13583,2601,6.6049
stage6,west,3,35.0,93.500,128.500,walk,13583,2601,1.1014
stage6,west,3,36.0,92.500,128.500,walk,13583,2601,1.1726
stage6,west,3,37.0,91.500,128.500,walk,13583,2601,1.3963
stage6,west,3,38.0,90.500,128.500,walk,13583,2601,1.1972
stage6,west,3,39.0,89.500,128.500,walk,13583,2601,0.9383
stage6,west,3,40.0,88.500,128.500,walk,13583,2601,1.1355
stage6,west,3,41.0,87.500,128.500,walk,13583,2550,1.0446
stage6,west,3,42.0,86.500,128.500,walk,13583,2601,7.0934
stage6,west,3,43.0,85.500,128.500,walk,13583,2601,1.5307
stage6,west,3,44.0,84.500,128.500,walk,13583,2601,1.5646
stage6,west,3,45.0,83.500,128.500,walk,13583,2601,2.1953
stage6,west,3,46.0,82.500,128.500,walk,13583,2601,1.8084
stage6,west,3,47.0,81.500,128.500,walk,13583,2601,1.6008
stage6,west,3,48.0,80.500,128.500,walk,13583,2601,1.2939
stage6,west,3,49.0,79.500,128.500,walk,13583,2550,1.2400
stage6,west,3,50.0,78.500,128.500,walk,13583,2601,6.6536
stage6,west,3,51.0,77.500,128.500,walk,13583,2601,1.0365
stage6,west,3,52.0,76.500,128.500,walk,13583,2601,0.9659
stage6,west,3,53.0,75.500,128.500,walk,13583,2601,1.5132
stage6,west,3,54.0,74.500,128.500,walk,13583,2601,1.5055
stage6,west,3,55.0,73.500,128.500,walk,13583,2601,1.3478
stage6,west,3,56.0,72.500,128.500,walk,13583,2601,1.0841
stage6,west,3,57.0,71.500,128.500,walk,13583,2550,1.1262
stage6,west,3,58.0,70.500,128.500,walk,13583,2601,6.7214
stage6,west,3,59.0,69.500,128.500,walk,13583,2601,1.2773
stage6,west,3,60.0,68.500,128.500,walk,13583,2601,1.3218
stage6,west,3,61.0,67.500,128.500,walk,13583,2601,1.3151
stage6,west,3,62.0,66.500,128.500,walk,13583,2601,1.6426
stage6,west,3,63.0,65.500,128.500,walk,13583,2601,1.5582
stage6,west,3,64.0,64.500,128.500,walk,13583,2601,1.5053
stage6,west,3,66.0,62.500,128.500,sprint,13581,2550,1.1393
stage6,west,3,68.0,60.500,128.500,sprint,13579,2601,5.8368
stage6,west,3,70.0,58.500,128.500,sprint,13577,2601,1.4234
stage6,west,3,72.0,56.500,128.500,sprint,13575,2601,1.3504
stage6,west,3,74.0,54.500,128.500,sprint,13573,2550,1.3246
stage6,west,3,76.0,52.500,128.500,sprint,13571,2601,7.1920
stage6,west,3,78.0,50.500,128.500,sprint,13569,2601,1.8043
stage6,west,3,80.0,48.500,128.500,sprint,13567,2601,1.4485
stage6,west,3,82.0,46.500,128.500,sprint,13565,2550,1.2646
stage6,west,3,84.0,44.500,128.500,sprint,13563,2601,6.1887
stage6,west,3,86.0,42.500,128.500,sprint,13561,2601,1.5075
stage6,west,3,88.0,40.500,128.500,sprint,13561,2601,1.3453
stage6,west,3,90.0,38.500,128.500,sprint,13561,2550,1.3783
stage6,west,3,92.0,36.500,128.500,sprint,13561,2601,6.1734
stage6,west,3,94.0,34.500,128.500,sprint,13561,2601,1.6647
stage6,west,3,96.0,32.500,128.500,sprint,13561,2601,1.4089
stage6,west,3,98.0,30.500,128.500,sprint,13561,2550,1.5768
stage6,west,3,100.0,28.500,128.500,sprint,13561,2601,6.0593
stage6,west,3,102.0,26.500,128.500,sprint,13561,2601,1.6907
stage6,west,3,104.0,24.500,128.500,sprint,13561,2601,1.4984
stage6,west,3,106.0,22.500,128.500,sprint,13561,2550,1.4598
stage6,west,3,108.0,20.500,128.500,sprint,13561,2601,4.9851
stage6,west,3,110.0,18.500,128.500,sprint,13561,2601,1.4475
stage6,west,3,112.0,16.500,128.500,sprint,13561,2601,1.7425
stage6,west,3,114.0,14.500,128.500,sprint,13561,2550,1.6233
stage6,west,3,116.0,12.500,128.500,sprint,13561,2601,5.1344
stage6,west,3,118.0,10.500,128.500,sprint,13561,2601,1.4561
stage6,west,3,120.0,8.500,128.500,sprint,13561,2601,1.3792
stage6,west,3,122.0,6.500,128.500,sprint,13561,2550,1.3970
stage6,west,3,124.0,4.500,128.500,sprint,13561,2601,5.2194
stage6,west,3,126.0,2.500,128.500,sprint,13561,2601,1.6176
stage6,west,3,128.0,0.500,128.500,sprint,13561,2601,1.4954
stage6,west,3,132.0,-3.500,128.500,free_fly,13559,2550,1.3925
stage6,west,3,136.0,-7.500,128.500,free_fly,13557,2601,5.3417
stage6,west,3,140.0,-11.500,128.500,free_fly,13555,2550,1.5567
stage6,west,3,144.0,-15.500,128.500,free_fly,13553,2601,7.2606
stage6,west,3,148.0,-19.500,128.500,free_fly,13551,2550,1.9066
stage6,west,3,152.0,-23.500,128.500,free_fly,13549,2601,6.1719
stage6,west,3,156.0,-27.500,128.500,free_fly,13549,2550,1.8787
stage6,west,3,160.0,-31.500,128.500,free_fly,13549,2601,7.0611
stage6,west,3,164.0,-35.500,128.500,free_fly,13549,2550,1.3799
stage6,west,3,168.0,-39.500,128.500,free_fly,13549,2601,6.2382
stage6,west,3,172.0,-43.500,128.500,free_fly,13549,2550,1.6695
stage6,west,3,176.0,-47.500,128.500,free_fly,13549,2601,6.9799
stage6,west,3,180.0,-51.500,128.500,free_fly,13549,2550,1.7159
stage6,west,3,184.0,-55.500,128.500,free_fly,13549,2601,6.1719
stage6,west,3,188.0,-59.500,128.500,free_fly,13549,2550,1.6535
stage6,west,3,192.0,-63.500,128.500,free_fly,13549,2601,6.9987
stage6,west,3,196.0,-67.500,128.500,free_fly,13549,2550,1.6842
stage6,west,3,200.0,-71.500,128.500,free_fly,13549,2601,6.3296
stage6,west,3,204.0,-75.500,128.500,free_fly,13549,2550,1.5523
stage6,west,3,208.0,-79.500,128.500,free_fly,13549,2601,7.1347
stage6,west,3,212.0,-83.500,128.500,free_fly,13549,2550,1.5832
stage6,west,3,216.0,-87.500,128.500,free_fly,13549,2601,6.2779
stage6,west,3,220.0,-91.500,128.500,free_fly,13549,2550,1.6881
stage6,west,3,224.0,-95.500,128.500,free_fly,13549,2601,6.6018
stage6,west,3,228.0,-99.500,128.500,free_fly,13549,2550,2.1330
stage6,west,3,232.0,-103.500,128.500,free_fly,13549,2601,5.9853
stage6,west,3,236.0,-107.500,128.500,free_fly,13549,2550,1.6912
stage6,west,3,240.0,-111.500,128.500,free_fly,13549,2601,6.9548
stage6,west,3,244.0,-115.500,128.500,free_fly,13549,2550,2.0312
stage6,west,3,248.0,-119.500,128.500,free_fly,13549,2601,6.3750
stage6,west,3,252.0,-123.500,128.500,free_fly,13549,2550,2.0207
stage6,west,3,256.0,-127.500,128.500,free_fly,13549,2601,6.9811
stage6,west,3,260.0,-131.500,128.500,free_fly,13549,2550,2.2137
stage6,west,3,264.0,-135.500,128.500,free_fly,13549,2601,5.7788
stage6,west,3,268.0,-139.500,128.500,free_fly,13549,2550,1.8180
stage6,west,3,272.0,-143.500,128.500,free_fly,13549,2601,7.0201
stage6,west,3,276.0,-147.500,128.500,free_fly,13549,2550,1.7256
stage6,west,3,280.0,-151.500,128.500,free_fly,13549,2601,6.0010
stage6,west,3,284.0,-155.500,128.500,free_fly,13549,2550,1.9197
stage6,west,3,288.0,-159.500,128.500,free_fly,13549,2601,6.7617
stage6,west,3,292.0,-163.500,128.500,free_fly,13549,2550,2.5412
stage6,west,3,296.0,-167.500,128.500,free_fly,13549,2601,7.0547
stage6,west,3,300.0,-171.500,128.500,free_fly,13549,2550,1.8577
stage6,west,3,304.0,-175.500,128.500,free_fly,13549,2601,7.4712
stage6,west,3,308.0,-179.500,128.500,free_fly,13549,2550,1.9257
stage6,west,3,312.0,-183.500,128.500,free_fly,13549,2601,7.1622
stage6,west,3,316.0,-187.500,128.500,free_fly,13549,2550,1.7666
stage6,west,3,320.0,-191.500,128.500,free_fly,13549,2601,7.5322
stage6,west,3,324.0,-195.500,128.500,free_fly,13549,2550,2.0947
stage6,west,3,328.0,-199.500,128.500,free_fly,13549,2601,7.2498
stage6,west,3,332.0,-203.500,128.500,free_fly,13549,2550,2.2997
stage6,west,3,336.0,-207.500,128.500,free_fly,13549,2601,7.3277
stage6,west,3,340.0,-211.500,128.500,free_fly,13549,2550,1.4889
stage6,west,3,344.0,-215.500,128.500,free_fly,13549,2601,6.9115
stage6,west,3,348.0,-219.500,128.500,free_fly,13549,2550,2.1739
stage6,west,3,352.0,-223.500,128.500,free_fly,13549,2601,7.2262
stage6,west,3,356.0,-227.500,128.500,free_fly,13549,2550,1.9755
stage6,west,3,360.0,-231.500,128.500,free_fly,13549,2601,8.0741
stage6,west,3,364.0,-235.500,128.500,free_fly,13549,2550,2.2483
stage6,west,3,368.0,-239.500,128.500,free_fly,13549,2601,7.6210
stage6,west,3,372.0,-243.500,128.500,free_fly,13549,2550,1.8563
stage6,west,3,376.0,-247.500,128.500,free_fly,13549,2601,7.1312
stage6,west,3,380.0,-251.500,128.500,free_fly,13549,2550,1.9266
stage6,west,3,384.0,-255.500,128.500,free_fly,13549,2601,7.0892
stage6,west,3,388.0,-259.500,128.500,free_fly,13549,2550,1.8749
stage6,west,3,392.0,-263.500,128.500,free_fly,13549,2601,6.4564
stage6,west,3,396.0,-267.500,128.500,free_fly,13549,2550,1.7902
stage6,west,3,400.0,-271.500,128.500,free_fly,13549,2601,6.3818
stage6,west,3,404.0,-275.500,128.500,free_fly,13549,2550,1.9466
stage6,west,3,408.0,-279.500,128.500,free_fly,13549,2601,5.6166
stage6,west,6,404.0,-275.500,128.500,free_fly,13549,2601,1.1711
stage6,west,6,400.0,-271.500,128.500,free_fly,13549,2550,1.8227
stage6,west,6,396.0,-267.500,128.500,free_fly,13549,2601,5.1988
stage6,west,6,392.0,-263.500,128.500,free_fly,13549,2550,1.9136
stage6,west,6,388.0,-259.500,128.500,free_fly,13549,2601,5.6148
stage6,west,6,384.0,-255.500,128.500,free_fly,13549,2550,1.8338
stage6,west,6,380.0,-251.500,128.500,free_fly,13549,2601,5.3030
stage6,west,6,376.0,-247.500,128.500,free_fly,13549,2550,2.2594
stage6,west,6,372.0,-243.500,128.500,free_fly,13549,2601,5.5957
stage6,west,6,368.0,-239.500,128.500,free_fly,13549,2550,1.8486
stage6,west,6,364.0,-235.500,128.500,free_fly,13549,2601,5.4203
stage6,west,6,360.0,-231.500,128.500,free_fly,13549,2550,2.0808
stage6,west,6,356.0,-227.500,128.500,free_fly,13549,2601,6.7639
stage6,west,6,352.0,-223.500,128.500,free_fly,13549,2550,1.9029
stage6,west,6,348.0,-219.500,128.500,free_fly,13549,2601,5.4577
stage6,west,6,344.0,-215.500,128.500,free_fly,13549,2550,1.8989
stage6,west,6,340.0,-211.500,128.500,free_fly,13549,2601,6.4017
stage6,west,6,336.0,-207.500,128.500,free_fly,13549,2550,1.8229
stage6,west,6,332.0,-203.500,128.500,free_fly,13549,2601,5.5092
stage6,west,6,328.0,-199.500,128.500,free_fly,13549,2550,1.7179
stage6,west,6,324.0,-195.500,128.500,free_fly,13549,2601,6.1931
stage6,west,6,320.0,-191.500,128.500,free_fly,13549,2550,1.7492
stage6,west,6,316.0,-187.500,128.500,free_fly,13549,2601,5.3939
stage6,west,6,312.0,-183.500,128.500,free_fly,13549,2550,1.9690
stage6,west,6,308.0,-179.500,128.500,free_fly,13549,2601,6.3276
stage6,west,6,304.0,-175.500,128.500,free_fly,13549,2550,1.6773
stage6,west,6,300.0,-171.500,128.500,free_fly,13549,2601,5.4640
stage6,west,6,296.0,-167.500,128.500,free_fly,13549,2550,1.7713
stage6,west,6,292.0,-163.500,128.500,free_fly,13549,2601,6.1629
stage6,west,6,288.0,-159.500,128.500,free_fly,13549,2550,1.9676
stage6,west,6,284.0,-155.500,128.500,free_fly,13549,2601,5.4802
stage6,west,6,280.0,-151.500,128.500,free_fly,13549,2550,1.9057
stage6,west,6,276.0,-147.500,128.500,free_fly,13549,2601,5.7320
stage6,west,6,272.0,-143.500,128.500,free_fly,13549,2550,2.6471
stage6,west,6,268.0,-139.500,128.500,free_fly,13549,2601,5.5406
stage6,west,6,264.0,-135.500,128.500,free_fly,13549,2550,1.9191
stage6,west,6,260.0,-131.500,128.500,free_fly,13549,2601,5.4606
stage6,west,6,256.0,-127.500,128.500,free_fly,13549,2550,2.7904
stage6,west,6,252.0,-123.500,128.500,free_fly,13549,2601,6.0450
stage6,west,6,248.0,-119.500,128.500,free_fly,13549,2550,1.7786
stage6,west,6,244.0,-115.500,128.500,free_fly,13549,2601,5.6805
stage6,west,6,240.0,-111.500,128.500,free_fly,13549,2550,2.5831
stage6,west,6,236.0,-107.500,128.500,free_fly,13549,2601,6.0341
stage6,west,6,232.0,-103.500,128.500,free_fly,13549,2550,1.5881
stage6,west,6,228.0,-99.500,128.500,free_fly,13549,2601,5.5708
stage6,west,6,224.0,-95.500,128.500,free_fly,13549,2550,1.8585
stage6,west,6,220.0,-91.500,128.500,free_fly,13549,2601,5.9077
stage6,west,6,216.0,-87.500,128.500,free_fly,13549,2550,2.0395
stage6,west,6,212.0,-83.500,128.500,free_fly,13549,2601,5.5689
stage6,west,6,208.0,-79.500,128.500,free_fly,13549,2550,1.8741
stage6,west,6,204.0,-75.500,128.500,free_fly,13549,2601,5.9760
stage6,west,6,200.0,-71.500,128.500,free_fly,13549,2550,1.9745
stage6,west,6,196.0,-67.500,128.500,free_fly,13549,2601,5.7552
stage6,west,6,192.0,-63.500,128.500,free_fly,13549,2550,2.2054
stage6,west,6,188.0,-59.500,128.500,free_fly,13549,2601,5.6932
stage6,west,6,184.0,-55.500,128.500,free_fly,13549,2550,1.9044
stage6,west,6,180.0,-51.500,128.500,free_fly,13549,2601,5.6605
stage6,west,6,176.0,-47.500,128.500,free_fly,13549,2550,1.8939
stage6,west,6,172.0,-43.500,128.500,free_fly,13549,2601,5.3270
stage6,west,6,168.0,-39.500,128.500,free_fly,13549,2550,2.1225
stage6,west,6,164.0,-35.500,128.500,free_fly,13549,2601,5.9314
stage6,west,6,160.0,-31.500,128.500,free_fly,13549,2550,1.7980
stage6,west,6,156.0,-27.500,128.500,free_fly,13549,2601,5.7633
stage6,west,6,152.0,-23.500,128.500,free_fly,13549,2550,2.0771
stage6,west,6,148.0,-19.500,128.500,free_fly,13549,2601,6.4155
stage6,west,6,144.0,-15.500,128.500,free_fly,13549,2550,1.9921
stage6,west,6,140.0,-11.500,128.500,free_fly,13549,2601,5.7811
stage6,west,6,136.0,-7.500,128.500,free_fly,13549,2550,2.0785
stage6,west,6,132.0,-3.500,128.500,free_fly,13549,2601,5.4628
stage6,west,6,128.0,0.500,128.500,free_fly,13549,2550,1.9876
stage6,west,6,126.0,2.500,128.500,sprint,13551,2601,5.3210
stage6,west,6,124.0,4.500,128.500,sprint,13551,2601,1.9161
stage6,west,6,122.0,6.500,128.500,sprint,13553,2601,1.6613
stage6,west,6,120.0,8.500,128.500,sprint,13553,2550,1.6212
stage6,west,6,118.0,10.500,128.500,sprint,13555,2601,5.6640
stage6,west,6,116.0,12.500,128.500,sprint,13555,2601,1.8136
stage6,west,6,114.0,14.500,128.500,sprint,13557,2601,1.5220
stage6,west,6,112.0,16.500,128.500,sprint,13557,2550,1.3479
stage6,west,6,110.0,18.500,128.500,sprint,13559,2601,6.1494
stage6,west,6,108.0,20.500,128.500,sprint,13559,2601,1.6930
stage6,west,6,106.0,22.500,128.500,sprint,13561,2601,1.3556
stage6,west,6,104.0,24.500,128.500,sprint,13561,2550,1.2720
stage6,west,6,102.0,26.500,128.500,sprint,13561,2601,5.7960
stage6,west,6,100.0,28.500,128.500,sprint,13561,2601,1.7633
stage6,west,6,98.0,30.500,128.500,sprint,13561,2601,1.4033
stage6,west,6,96.0,32.500,128.500,sprint,13561,2550,1.6448
stage6,west,6,94.0,34.500,128.500,sprint,13561,2601,5.2531
stage6,west,6,92.0,36.500,128.500,sprint,13561,2601,1.6413
stage6,west,6,90.0,38.500,128.500,sprint,13561,2601,1.3931
stage6,west,6,88.0,40.500,128.500,sprint,13561,2550,1.2391
stage6,west,6,86.0,42.500,128.500,sprint,13561,2601,5.2102
stage6,west,6,84.0,44.500,128.500,sprint,13561,2601,1.7208
stage6,west,6,82.0,46.500,128.500,sprint,13561,2601,1.4976
stage6,west,6,80.0,48.500,128.500,sprint,13561,2550,1.2588
stage6,west,6,78.0,50.500,128.500,sprint,13561,2601,4.9151
stage6,west,6,76.0,52.500,128.500,sprint,13561,2601,1.6091
stage6,west,6,74.0,54.500,128.500,sprint,13561,2601,1.4203
stage6,west,6,72.0,56.500,128.500,sprint,13561,2550,1.3826
stage6,west,6,70.0,58.500,128.500,sprint,13561,2601,5.2762
stage6,west,6,68.0,60.500,128.500,sprint,13561,2601,1.6383
stage6,west,6,66.0,62.500,128.500,sprint,13561,2601,1.3461
stage6,west,6,64.0,64.500,128.500,sprint,13561,2550,1.2180
stage6,west,6,63.0,65.500,128.500,walk,13561,2601,4.8911
stage6,west,6,62.0,66.500,128.500,walk,13563,2601,1.6548
stage6,west,6,61.0,67.500,128.500,walk,13563,2601,1.2952
stage6,west,6,60.0,68.500,128.500,walk,13565,2601,1.1611
stage6,west,6,59.0,69.500,128.500,walk,13565,2601,1.1372
stage6,west,6,58.0,70.500,128.500,walk,13567,2601,1.7305
stage6,west,6,57.0,71.500,128.500,walk,13567,2601,1.3509
stage6,west,6,56.0,72.500,128.500,walk,13569,2550,1.2552
stage6,west,6,55.0,73.500,128.500,walk,13569,2601,4.9816
stage6,west,6,54.0,74.500,128.500,walk,13571,2601,1.5383
stage6,west,6,53.0,75.500,128.500,walk,13571,2601,1.5809
stage6,west,6,52.0,76.500,128.500,walk,13573,2601,1.2715
stage6,west,6,51.0,77.500,128.500,walk,13573,2601,1.1675
stage6,west,6,50.0,78.500,128.500,walk,13575,2601,1.1997
stage6,west,6,49.0,79.500,128.500,walk,13575,2601,1.2933
stage6,west,6,48.0,80.500,128.500,walk,13577,2550,1.3541
stage6,west,6,47.0,81.500,128.500,walk,13577,2601,5.0625
stage6,west,6,46.0,82.500,128.500,walk,13579,2601,1.5249
stage6,west,6,45.0,83.500,128.500,walk,13579,2601,1.2816
stage6,west,6,44.0,84.500,128.500,walk,13581,2601,1.4661
stage6,west,6,43.0,85.500,128.500,walk,13581,2601,1.1982
stage6,west,6,42.0,86.500,128.500,walk,13583,2601,1.1907
stage6,west,6,41.0,87.500,128.500,walk,13583,2601,1.1653
stage6,west,6,40.0,88.500,128.500,walk,13583,2550,1.1682
stage6,west,6,39.0,89.500,128.500,walk,13583,2601,5.2926
stage6,west,6,38.0,90.500,128.500,walk,13583,2601,1.5484
stage6,west,6,37.0,91.500,128.500,walk,13583,2601,1.2483
stage6,west,6,36.0,92.500,128.500,walk,13583,2601,1.1869
stage6,west,6,35.0,93.500,128.500,walk,13583,2601,1.2497
stage6,west,6,34.0,94.500,128.500,walk,13583,2601,1.2865
stage6,west,6,33.0,95.500,128.500,walk,13583,2601,1.2237
stage6,west,6,32.0,96.500,128.500,walk,13583,2550,1.1692
stage6,west,6,31.0,97.500,128.500,walk,13583,2601,5.2233
stage6,west,6,30.0,98.500,128.500,walk,13583,2601,1.4802
stage6,west,6,29.0,99.500,128.500,walk,13583,2601,1.2688
stage6,west,6,28.0,100.500,128.500,walk,13583,2601,1.1849
stage6,west,6,27.0,101.500,128.500,walk,13583,2601,1.1778
stage6,west,6,26.0,102.500,128.500,walk,13583,2601,1.7211
stage6,west,6,25.0,103.500,128.500,walk,13583,2601,1.4531
stage6,west,6,24.0,104.500,128.500,walk,13583,2550,1.2835
stage6,west,6,23.0,105.500,128.500,walk,13583,2601,4.9711
stage6,west,6,22.0,106.500,128.500,walk,13583,2601,1.6771
stage6,west,6,21.0,107.500,128.500,walk,13583,2601,1.3844
stage6,west,6,20.0,108.500,128.500,walk,13583,2601,1.1971
stage6,west,6,19.0,109.500,128.500,walk,13583,2601,1.1890
stage6,west,6,18.0,110.500,128.500,walk,13583,2601,1.1497
stage6,west,6,17.0,111.500,128.500,walk,13583,2601,1.4854
stage6,west,6,16.0,112.500,128.500,walk,13583,2550,1.2666
stage6,west,6,15.0,113.500,128.500,walk,13583,2601,5.9770
stage6,west,6,14.0,114.500,128.500,walk,13583,2601,1.5533
stage6,west,6,13.0,115.500,128.500,walk,13583,2601,1.7210
stage6,west,6,12.0,116.500,128.500,walk,13583,2601,1.2519
stage6,west,6,11.0,117.500,128.500,walk,13583,2601,1.1799
stage6,west,6,10.0,118.500,128.500,walk,13583,2601,1.1779
stage6,west,6,9.0,119.500,128.500,walk,13583,2601,1.4671
stage6,west,6,8.0,120.500,128.500,walk,13583,2550,1.7801
